Date,Team 1,Team 2,Score 1,Score 2
11/04/2024,Howard Payne,Abilene Christian,74,107
11/04/2024,North Alabama,Air Force,73,57
11/04/2024,UNC Asheville,Alabama,54,110
11/04/2024,Miami OH,Appalachian St.,77,63
11/04/2024,Canisius,Arizona,64,93
11/04/2024,Akron,Arkansas St.,75,80
11/04/2024,Albany,Army,59,67
11/04/2024,Union,Austin Peay,75,95
11/04/2024,Maryville TN,Belmont,70,93
11/04/2024,The Citadel,Boston College,60,69
11/04/2024,Northeastern,Boston University,80,72
11/04/2024,Southeast Missouri,Bradley,60,88
11/04/2024,Dean,Bryant,63,105
11/04/2024,Missouri St.,Butler,65,72
11/04/2024,Incarnate Word,Cal Baptist,78,83
11/04/2024,Cal St. Bakersfield,California,73,86
11/04/2024,Pfeiffer,Campbell,49,96
11/04/2024,Presbyterian,Charlotte,79,88
11/04/2024,Arkansas Pine Bluff,Cincinnati,54,109
11/04/2024,Charleston Southern,Clemson,64,91
11/04/2024,Western Michigan,Coastal Carolina,56,60
11/04/2024,Eastern Washington,Colorado,56,76
11/04/2024,North Dakota,Colorado St.,56,82
11/04/2024,Marywood,Cornell,52,93
11/04/2024,Vermont St. Lyndon,Dartmouth,47,129
11/04/2024,William Peace,Davidson,47,88
11/04/2024,Saint Francis,Dayton,57,87
11/04/2024,Bucknell,Delaware,85,73
11/04/2024,Southern Indiana,DePaul,78,80
11/04/2024,Cleary,Detroit Mercy,52,91
11/04/2024,York NE,Drake,41,93
11/04/2024,Georgian Court,Drexel,43,95
11/04/2024,Maine,Duke,62,96
11/04/2024,Lipscomb,Duquesne,77,72
11/04/2024,NC Wesleyan,East Carolina,70,97
11/04/2024,Newberry,East Tennessee St.,51,72
11/04/2024,Alice Lloyd,Eastern Kentucky,69,98
11/04/2024,Northern Kentucky,Florida St.,62,74
11/04/2024,Columbia International,Furman,46,104
11/04/2024,North Carolina Central,George Mason,58,75
11/04/2024,Mercyhurst,George Washington,59,76
11/04/2024,Tennessee Tech,Georgia,78,83
11/04/2024,Northern Illinois,Georgia Southern,65,80
11/04/2024,Ball St.,Georgia St.,66,71
11/04/2024,Baylor,Gonzaga,63,101
11/04/2024,Southern New Orleans,Grambling St.,42,92
11/04/2024,Cal St. Fullerton,Grand Canyon,79,89
11/04/2024,Mid Atlantic Christian,Hampton,53,110
11/04/2024,Marist,Harvard,66,79
11/04/2024,Old Westbury,Hofstra,62,89
11/04/2024,Jackson St.,Houston,40,97
11/04/2024,Avila,Houston Christian,59,86
11/04/2024,Northwest,Idaho,60,94
11/04/2024,Eastern Illinois,Illinois,67,112
11/04/2024,St. Francis IL,Illinois Chicago,43,91
11/04/2024,Tennessee Martin,Illinois St.,67,65
11/04/2024,East Texas A&M,Iowa,67,89
11/04/2024,Mississippi Valley St.,Iowa St.,44,83
11/04/2024,IU Columbus,IU Indy,44,100
11/04/2024,Trinity Baptist,Jacksonville,65,78
11/04/2024,LaGrange,Jacksonville St.,48,112
11/04/2024,Ohio,James Madison,78,88
11/04/2024,Howard,Kansas,57,87
11/04/2024,Hannibal LaGrange,Kansas City,68,91
11/04/2024,Wright St.,Kentucky,62,103
11/04/2024,American,La Salle,52,65
11/04/2024,Paul Quinn,Lamar,42,113
11/04/2024,Arkansas Baptist,Little Rock,64,84
11/04/2024,La Verne,Long Beach St.,48,93
11/04/2024,Randolph,Longwood,68,79
11/04/2024,Kent St.,Louisiana,70,66
11/04/2024,Champion Christian,Louisiana Monroe,61,111
11/04/2024,LSU Alexandria,Louisiana Tech,50,77
11/04/2024,Morehead St.,Louisville,45,93
11/04/2024,Chicago St.,Loyola Chicago,72,79
11/04/2024,Life Pacific,Loyola Marymount,56,99
11/04/2024,Columbia,Loyola MD,81,78
11/04/2024,Stony Brook,Marquette,62,102
11/04/2024,Davis & Elkins,Marshall,57,90
11/04/2024,Manhattan,Maryland,49,79
11/04/2024,New Hampshire,Massachusetts,74,103
11/04/2024,Missouri,Memphis,75,83
11/04/2024,Fairleigh Dickinson,Miami FL,72,113
11/04/2024,Cleveland St.,Michigan,53,101
11/04/2024,Monmouth,Michigan St.,57,81
11/04/2024,Oglethorpe,Middle Tennessee,51,97
11/04/2024,Lakeland,Milwaukee,62,118
11/04/2024,LIU,Mississippi,60,90
11/04/2024,West Georgia,Mississippi St.,60,95
11/04/2024,Hawaii Hilo,Montana,61,92
11/04/2024,Frostburg St.,Morgan St.,76,89
11/04/2024,Notre Dame MD,Mount St. Mary's,62,98
11/04/2024,Bethel TN,Murray St.,37,113
11/04/2024,USC Upstate,N.C. State,66,97
11/04/2024,UT Rio Grande Valley,Nebraska,67,87
11/04/2024,Mid America Christian,Nebraska Omaha,69,85
11/04/2024,Sam Houston St.,Nevada,75,91
11/04/2024,Nicholls,New Mexico,84,91
11/04/2024,New Mexico Highlands,New Mexico St.,57,93
11/04/2024,Houghton,Niagara,65,100
11/04/2024,Penn,NJIT,58,57
11/04/2024,Penn St. Wilkes Barre,Norfolk St.,41,96
11/04/2024,Elon,North Carolina,76,90
11/04/2024,Cheyney,North Carolina A&T,55,107
11/04/2024,Jamestown,North Dakota St.,59,96
11/04/2024,Park,Northern Arizona,49,100
11/04/2024,Colorado College,Northern Colorado,55,75
11/04/2024,Dubuque,Northern Iowa,54,96
11/04/2024,Lehigh,Northwestern,46,90
11/04/2024,Dallas Christian,Northwestern St.,55,96
11/04/2024,Defiance,Oakland,52,75
11/04/2024,Lindenwood,Oklahoma,60,93
11/04/2024,Green Bay,Oklahoma St.,76,89
11/04/2024,Buffalo,Old Dominion,83,82
11/04/2024,UC Riverside,Oregon,76,91
11/04/2024,Utah Tech,Oregon St.,57,80
11/04/2024,Jessup,Pacific,65,92
11/04/2024,Binghamton,Penn St.,66,108
11/04/2024,Radford,Pittsburgh,56,96
11/04/2024,Biblical Studies,Prairie View A&M,90,111
11/04/2024,Iona,Princeton,80,81
11/04/2024,Central Connecticut,Providence,55,59
11/04/2024,Texas A&M Corpus Chris,Purdue,73,90
11/04/2024,Bluffton,Purdue Fort Wayne,47,99
11/04/2024,Lynchburg,Queens,39,90
11/04/2024,Fairfield,Rhode Island,58,96
11/04/2024,Navy,Saint Joseph's,63,70
11/04/2024,Towson,Saint Mary's,69,76
11/04/2024,Mississippi College,Samford,58,100
11/04/2024,Western Illinois,San Jose St.,59,55
11/04/2024,Saint Peter's,Seton Hall,53,57
11/04/2024,Brown,Siena,71,72
11/04/2024,Westminster MO,SIUE,42,95
11/04/2024,Tarleton St.,SMU,62,96
11/04/2024,Central Michigan,South Alabama,74,70
11/04/2024,North Florida,South Carolina,74,71
11/04/2024,Morris,South Carolina St.,55,137
11/04/2024,Southern,South Dakota,79,93
11/04/2024,William Carey,Southeastern Louisiana,53,91
11/04/2024,Bowling Green,Southern Miss,68,77
11/04/2024,Western New Mexico,Southern Utah,68,96
11/04/2024,CSUN,St. Bonaventure,56,70
11/04/2024,Fordham,St. John's,60,92
11/04/2024,North Central MN,St. Thomas,71,96
11/04/2024,Denver,Stanford,62,85
11/04/2024,Dallas,Stephen F. Austin,51,85
11/04/2024,New College FL,Stetson,75,94
11/04/2024,Framingham St.,Stonehill,62,81
11/04/2024,Le Moyne,Syracuse,82,86
11/04/2024,Florida A&M,TCU,59,105
11/04/2024,Sacred Heart,Temple,70,81
11/04/2024,Gardner Webb,Tennessee,64,80
11/04/2024,Fisk,Tennessee St.,66,96
11/04/2024,Eastern Michigan,Texas St.,44,64
11/04/2024,Toledo,Troy,74,84
11/04/2024,Louisiana Christian,Tulane,42,76
11/04/2024,Northeastern St.,Tulsa,68,82
11/04/2024,Vermont,UAB,67,62
11/04/2024,Chapman,UC Irvine,52,82
11/04/2024,San Francisco St.,UC Santa Barbara,47,96
11/04/2024,Texas A&M,UCF,61,64
11/04/2024,Rider,UCLA,50,85
11/04/2024,Rivier,UMass Lowell,59,115
11/04/2024,Penn St. York,UMBC,66,95
11/04/2024,Florida Gulf Coast,UNC Greensboro,64,73
11/04/2024,Mount Olive,UNC Wilmington,91,143
11/04/2024,Alabama St.,UNLV,79,93
11/04/2024,Chattanooga,USC,51,77
11/04/2024,UNT Dallas,UT Arlington,55,90
11/04/2024,Alcorn St.,Utah,59,100
11/04/2024,Western Colorado,Utah Valley,57,92
11/04/2024,Sul Ross St.,UTEP,55,102
11/04/2024,Trinity TX,UTSA,77,103
11/04/2024,Maryland Eastern Shore,Vanderbilt,63,102
11/04/2024,Bellarmine,VCU,65,84
11/04/2024,Lafayette,Villanova,63,75
11/04/2024,Delaware St.,Virginia Tech,60,83
11/04/2024,Washington MD,VMI,54,103
11/04/2024,Coppin St.,Wake Forest,49,64
11/04/2024,Portland St.,Washington St.,92,100
11/04/2024,Northwest Indian,Weber St.,35,118
11/04/2024,Robert Morris,West Virginia,59,87
11/04/2024,Bob Jones,Western Carolina,61,100
11/04/2024,Wichita St.,Western Kentucky,91,84
11/04/2024,Dickinson,William & Mary,36,84
11/04/2024,Piedmont,Winthrop,65,125
11/04/2024,Holy Cross,Wisconsin,61,85
11/04/2024,Erskine,Wofford,58,112
11/04/2024,Concordia St. Paul,Wyoming,85,108
11/04/2024,Texas Southern,Xavier,69,78
11/04/2024,Quinnipiac,Yale,62,88
11/05/2024,Idaho St.,Arizona St.,48,55
11/05/2024,Central Arkansas,BYU,50,88
11/05/2024,SUNY Canton,Colgate,62,95
11/05/2024,New Orleans,Kansas St.,65,89
11/05/2024,Toccoa Falls,Kennesaw St.,61,110
11/05/2024,Evansville,North Texas,63,80
11/05/2024,FIU,Rice,70,77
11/05/2024,Cal Maritime,Sacramento St.,44,106
11/05/2024,Cal Poly,San Francisco,78,86
11/05/2024,Bethune Cookman,Texas Tech,61,94
11/05/2024,UC Davis,Washington,73,79
11/06/2024,St. Andrews Pres.,Appalachian St.,54,108
11/06/2024,Lipscomb,Arkansas,60,76
11/06/2024,Champion Christian,Arkansas Pine Bluff,57,99
11/06/2024,Vermont,Auburn,43,94
11/06/2024,Oakland,Boise St.,43,87
11/06/2024,Baldwin Wallace,Cleveland St.,53,91
11/06/2024,Sacred Heart,Connecticut,56,92
11/06/2024,UT Rio Grande Valley,Creighton,86,99
11/06/2024,Earlham,Eastern Illinois,61,97
11/06/2024,Seattle,Eastern Washington,86,93
11/06/2024,Lehigh,Georgetown,77,85
11/06/2024,West Georgia,Georgia Tech,62,85
11/06/2024,Coppin St.,High Point,51,93
11/06/2024,SIUE,Indiana,61,80
11/06/2024,CSUN,Le Moyne,97,75
11/06/2024,Louisiana Monroe,LSU,60,95
11/06/2024,Maine Fort Kent,Maine,47,98
11/06/2024,Oral Roberts,Minnesota,57,80
11/06/2024,Boyce,Morehead St.,48,89
11/06/2024,Mercyhurst,Morgan St.,78,73
11/06/2024,UMass Boston,New Hampshire,69,99
11/06/2024,Virginia Lynchburg,Norfolk St.,60,104
11/06/2024,Stonehill,Notre Dame,60,89
11/06/2024,Western Illinois,Pepperdine,64,77
11/06/2024,Lewis & Clark,Portland,70,83
11/06/2024,Carolina Christian,Presbyterian,45,120
11/06/2024,Mount Olive,Richmond,68,101
11/06/2024,Wagner,Rutgers,52,75
11/06/2024,Rider,San Diego,68,67
11/06/2024,UC San Diego,San Diego St.,58,63
11/06/2024,East Texas A&M,South Dakota,83,91
11/06/2024,Texas A&M San Antonio,Texas Southern,66,100
11/06/2024,Piedmont,USC Upstate,70,103
11/06/2024,Alcorn St.,Utah St.,46,101
11/06/2024,Columbia,Villanova,90,80
11/06/2024,Campbell,Virginia,56,65
11/06/2024,Ohio Christian,Wright St.,60,89
11/07/2024,Jacksonville St.,Air Force,67,73
11/07/2024,Oakwood,Alabama A&M,78,121
11/07/2024,SUNY Oneonta,Binghamton,63,82
11/07/2024,Bethesda,Cal St. Bakersfield,53,122
11/07/2024,Cal Poly,California,73,91
11/07/2024,Stony Brook,Central Michigan,73,72
11/07/2024,Robert Morris,Delaware,77,81
11/07/2024,Prairie View A&M,DePaul,59,92
11/07/2024,Purchase,Fairleigh Dickinson,72,112
11/07/2024,Jacksonville,Florida,60,81
11/07/2024,UC Davis,Idaho,79,75
11/07/2024,Eureka,Indiana St.,48,93
11/07/2024,Southern,Iowa,74,89
11/07/2024,UHSP St. Louis,Lindenwood,30,98
11/07/2024,Texas Dallas,Louisiana,65,82
11/07/2024,Detroit Mercy,Loyola Chicago,65,87
11/07/2024,Biblical Studies,McNeese,57,111
11/07/2024,Virginia Lynchburg,Mercer,54,125
11/07/2024,Niagara,Michigan St.,60,96
11/07/2024,MUW,Mississippi Valley St.,49,66
11/07/2024,Point,North Alabama,58,94
11/07/2024,Illinois St.,North Dakota St.,77,68
11/07/2024,Charleston Southern,North Florida,66,90
11/07/2024,Wayland Baptist,North Texas,38,80
11/07/2024,Holy Cross IN,Northern Illinois,37,105
11/07/2024,Milwaukee,Northern Iowa,68,87
11/07/2024,Maryland Eastern Shore,Penn,84,85
11/07/2024,Evergreen St.,Portland St.,84,131
11/07/2024,Worcester Tech,Quinnipiac,47,71
11/07/2024,Chattanooga,Saint Mary's,74,86
11/07/2024,Florida A&M,SMU,73,102
11/07/2024,Bucknell,Southern Indiana,75,69
11/07/2024,Nebraska Omaha,Stetson,79,76
11/07/2024,Kentucky Christian,Tennessee Martin,61,114
11/07/2024,Bryan,Tennessee Tech,74,89
11/07/2024,Erskine,The Citadel,56,86
11/07/2024,Southern Miss,UAB,84,98
11/07/2024,Idaho St.,USC,69,75
11/07/2024,Central Arkansas,Utah,63,98
11/07/2024,North Carolina A&T,Wake Forest,64,80
11/07/2024,Davenport,Western Michigan,46,86
11/07/2024,Montana St.,Wisconsin,67,79
11/08/2024,Ohio Wesleyan,Akron,57,88
11/08/2024,Arkansas St.,Alabama,79,88
11/08/2024,Franklin,Ball St.,60,87
11/08/2024,Furman,Belmont,76,74
11/08/2024,Davidson,Bowling Green,91,85
11/08/2024,Siena,Bryant,90,88
11/08/2024,Fredonia St.,Buffalo,78,87
11/08/2024,Austin Peay,Butler,68,66
11/08/2024,UC Riverside,BYU,80,86
11/08/2024,South Florida,Charleston,71,86
11/08/2024,Morehead St.,Cincinnati,56,83
11/08/2024,Saint Francis,Clemson,62,88
11/08/2024,Northern Colorado,Colorado,88,90
11/08/2024,Tennessee St.,Colorado St.,79,87
11/08/2024,Samford,Cornell,86,88
11/08/2024,Western Colorado,Denver,80,97
11/08/2024,Army,Duke,58,100
11/08/2024,Eastern Kentucky,East Tennessee St.,82,78
11/08/2024,Siena Heights,Eastern Michigan,58,83
11/08/2024,Coastal Georgia,Florida Atlantic,49,99
11/08/2024,Sacramento St.,Fresno St.,57,64
11/08/2024,Hampton,George Washington,54,82
11/08/2024,St. Thomas,Green Bay,90,76
11/08/2024,Life Pacific,Hawaii,61,96
11/08/2024,Iona,Hofstra,76,90
11/08/2024,SIUE,Illinois,58,90
11/08/2024,Yale,Illinois Chicago,79,91
11/08/2024,Southwestern,Incarnate Word,53,97
11/08/2024,North Carolina,Kansas,89,92
11/08/2024,Kansas Christian,Kansas City,36,124
11/08/2024,Miami Hamilton,Kent St.,53,98
11/08/2024,UC Irvine,Loyola Marymount,66,51
11/08/2024,George Mason,Marquette,63,82
11/08/2024,Mount St. Mary's,Maryland,52,86
11/08/2024,Grambling St.,Mississippi,64,66
11/08/2024,Georgia St.,Mississippi St.,66,101
11/08/2024,Howard,Missouri,62,77
11/08/2024,Presbyterian,N.C. State,72,81
11/08/2024,Harvard,Navy,80,85
11/08/2024,South Alabama,Nicholls,70,64
11/08/2024,Gardner Webb,North Carolina Central,88,82
11/08/2024,Nelson,Northern Arizona,67,115
11/08/2024,Ozark Christian,Oral Roberts,49,105
11/08/2024,Montana,Oregon,48,79
11/08/2024,Weber St.,Oregon St.,48,76
11/08/2024,UMBC,Penn St.,54,103
11/08/2024,Murray St.,Pittsburgh,68,83
11/08/2024,Northern Kentucky,Purdue,50,72
11/08/2024,Western Carolina,Queens,54,67
11/08/2024,William & Mary,Radford,77,89
11/08/2024,Holy Cross,Rhode Island,77,91
11/08/2024,Central Connecticut,Saint Joseph's,73,67
11/08/2024,Boston University,San Diego,60,74
11/08/2024,South Carolina St.,South Carolina,64,86
11/08/2024,Long Beach St.,South Dakota St.,79,80
11/08/2024,Missouri S&T,Southern Illinois,64,86
11/08/2024,Cal St. Fullerton,Stanford,53,80
11/08/2024,Florida Gulf Coast,TCU,51,67
11/08/2024,Houston Christian,Texas,59,90
11/08/2024,East Texas A&M,Texas A&M,55,87
11/08/2024,Dallas Christian,Texas A&M Corpus Chris,36,87
11/08/2024,McMurry,Texas St.,62,102
11/08/2024,Northwestern St.,Texas Tech,65,86
11/08/2024,Penn St. Wilkes Barre,Towson,34,89
11/08/2024,Louisiana Monroe,Tulane,64,80
11/08/2024,Purdue Fort Wayne,UCF,68,75
11/08/2024,Saint Peter's,UMass Lowell,74,81
11/08/2024,Georgia Southern,UNC Wilmington,84,92
11/08/2024,Concordia MI,Valparaiso,46,111
11/08/2024,NJIT,Villanova,54,91
11/08/2024,USC Upstate,Virginia Tech,74,93
11/08/2024,Bradley,Washington St.,74,91
11/08/2024,Massachusetts,West Virginia,69,75
11/08/2024,IU Indy,Xavier,80,94
11/09/2024,Middle Tennessee,Abilene Christian,79,56
11/09/2024,SUNY Oneonta,Albany,69,89
11/09/2024,Old Dominion,Arizona,44,102
11/09/2024,VMI,Bellarmine,76,71
11/09/2024,Kennesaw St.,Cal Baptist,84,88
11/09/2024,St. Bonaventure,Canisius,87,78
11/09/2024,Youngstown St.,Chicago St.,80,60
11/09/2024,Delaware St.,Columbia,62,83
11/09/2024,New Hampshire,Connecticut,53,92
11/09/2024,Rider,Coppin St.,64,53
11/09/2024,Sacred Heart,Dartmouth,76,81
11/09/2024,Northwestern,Dayton,66,71
11/09/2024,Colgate,Drexel,56,73
11/09/2024,Coastal Carolina,East Carolina,59,63
11/09/2024,Bluefield,Elon,66,103
11/09/2024,Brescia,Evansville,49,96
11/09/2024,Fairfield,Georgetown,57,69
11/09/2024,Western Kentucky,Grand Canyon,72,74
11/09/2024,Jackson St.,High Point,71,80
11/09/2024,Cleveland St.,Kansas St.,64,77
11/09/2024,Bucknell,Kentucky,72,100
11/09/2024,Lafayette,La Salle,60,81
11/09/2024,SUNY Poly,Le Moyne,73,107
11/09/2024,Wofford,Lipscomb,69,78
11/09/2024,Pratt,LIU,42,102
11/09/2024,Morgan St.,Longwood,66,84
11/09/2024,Tennessee,Louisville,77,55
11/09/2024,Lancaster Bible,Loyola MD,42,83
11/09/2024,Toledo,Marshall,90,80
11/09/2024,Penn State Schuylkill,Maryland Eastern Shore,77,96
11/09/2024,Houghton,Mercyhurst,62,88
11/09/2024,Vermont,Merrimack,51,65
11/09/2024,Wright St.,Miami OH,81,68
11/09/2024,Nebraska Omaha,Minnesota,64,68
11/09/2024,Bethune Cookman,Nebraska,58,63
11/09/2024,Washington,Nevada,53,63
11/09/2024,Troy,New Orleans,78,61
11/09/2024,MUW,Nicholls,44,93
11/09/2024,James Madison,Norfolk St.,69,83
11/09/2024,UNC Asheville,Ohio,76,82
11/09/2024,UC Santa Barbara,Portland,94,53
11/09/2024,Stonehill,Providence,49,76
11/09/2024,Marist,Richmond,79,72
11/09/2024,Boise St.,San Francisco,73,84
11/09/2024,Liberty,Seattle,66,64
11/09/2024,Fordham,Seton Hall,57,56
11/09/2024,FIU,Southern Utah,75,80
11/09/2024,Quinnipiac,St. John's,73,96
11/09/2024,Sam Houston St.,Tarleton St.,91,62
11/09/2024,Arkansas Pine Bluff,Tulsa,80,103
11/09/2024,Pepperdine,UC San Diego,76,94
11/09/2024,Memphis,UNLV,80,74
11/09/2024,Louisiana Tech,UT Arlington,92,77
11/09/2024,Charlotte,Utah St.,74,103
11/09/2024,New Mexico St.,Utah Tech,75,63
11/09/2024,UTEP,Utah Valley,60,89
11/09/2024,Manor,Wagner,52,94
11/09/2024,Montana St.,Wichita St.,69,89
11/09/2024,Little Rock,Winthrop,67,82
11/09/2024,Alcorn St.,Xavier LA,56,62
11/10/2024,Harvard,American,55,67
11/10/2024,Maine,Brown,69,67
11/10/2024,Menlo,Cal Poly,66,99
11/10/2024,Saint Francis,Campbell,65,64
11/10/2024,Fairleigh Dickinson,Creighton,70,96
11/10/2024,Niagara,Detroit Mercy,78,84
11/10/2024,Stephen F. Austin,Drake,51,66
11/10/2024,Texas Southern,Georgia,64,92
11/10/2024,North Florida,Georgia Tech,105,93
11/10/2024,Arizona St.,Gonzaga,80,88
11/10/2024,San Jose St.,Hawaii,69,80
11/10/2024,Eastern Illinois,Indiana,55,90
11/10/2024,Eureka,Loyola Chicago,53,105
11/10/2024,Alabama St.,LSU,61,74
11/10/2024,Binghamton,Miami FL,64,88
11/10/2024,Northwest Indian,Montana,44,94
11/10/2024,Princeton,Northeastern,79,76
11/10/2024,UC Irvine,Northern Iowa,80,60
11/10/2024,St. Thomas,Oklahoma St.,71,80
11/10/2024,Chatham,Robert Morris,51,79
11/10/2024,Avila,Saint Louis,44,95
11/10/2024,Mount Marty,South Dakota,47,77
11/10/2024,Southeastern Louisiana,UAB,72,82
11/10/2024,Champion Christian,UT Rio Grande Valley,60,110
11/10/2024,Southeast Missouri,Vanderbilt,76,85
11/10/2024,Appalachian St.,Wisconsin,56,87
11/10/2024,Tennessee St.,Wyoming,66,81
11/11/2024,LIU,Air Force,63,54
11/11/2024,McNeese,Alabama,64,72
11/11/2024,Arkansas Baptist,Alabama A&M,57,103
11/11/2024,Chattanooga,Austin Peay,61,67
11/11/2024,Taylor,Bowling Green,43,107
11/11/2024,Western Michigan,Butler,65,85
11/11/2024,North Dakota St.,Cal St. Bakersfield,81,86
11/11/2024,Vermont St. Johnson,Central Connecticut,68,117
11/11/2024,Morris,Charleston Southern,50,108
11/11/2024,Mercer,DePaul,64,95
11/11/2024,Grambling St.,Florida,62,86
11/11/2024,Jacksonville,Furman,69,78
11/11/2024,Stony Brook,George Mason,56,94
11/11/2024,Augusta St.,Georgia Southern,69,79
11/11/2024,Pacific,Hawaii,66,76
11/11/2024,Dillard,Howard,73,91
11/11/2024,Southern Oregon,Idaho St.,63,87
11/11/2024,Kansas City,Iowa St.,56,82
11/11/2024,Central Michigan,Marquette,62,70
11/11/2024,Southern Indiana,Marshall,63,77
11/11/2024,Florida A&M,Maryland,53,84
11/11/2024,Eastern Washington,Missouri,77,84
11/11/2024,Missouri Southern St.,Missouri St.,61,90
11/11/2024,Northwest Indian,Montana St.,35,93
11/11/2024,Tennessee Martin,North Alabama,69,87
11/11/2024,Buffalo,Notre Dame,77,86
11/11/2024,Youngstown St.,Ohio St.,47,81
11/11/2024,Northwestern St.,Oklahoma,57,73
11/11/2024,Gardner Webb,Pittsburgh,64,83
11/11/2024,Yale,Purdue,84,92
11/11/2024,Saint Peter's,Rutgers,65,75
11/11/2024,UNC Greensboro,SMU,68,81
11/11/2024,Voorhees,South Carolina St.,48,94
11/11/2024,Lamar,Texas A&M,71,97
11/11/2024,Stetson,The Citadel,52,74
11/11/2024,Alcorn St.,Tulane,51,84
11/11/2024,Boston University,UCLA,40,71
11/11/2024,Valley Forge,UMBC,61,120
11/11/2024,Coppin St.,Virginia,45,62
11/11/2024,Winthrop,Virginia Tech,52,58
11/11/2024,Idaho,Washington St.,67,90
11/12/2024,McMurry,Abilene Christian,55,101
11/12/2024,Little Rock,Arkansas St.,63,80
11/12/2024,Mount Saint Mary,Army,48,101
11/12/2024,Sam Houston St.,Baylor,67,104
11/12/2024,Corban,Boise St.,65,100
11/12/2024,UTSA,Bradley,72,85
11/12/2024,UC Riverside,Cal Baptist,70,69
11/12/2024,Eastern Kentucky,Clemson,62,75
11/12/2024,Denver,Colorado St.,65,74
11/12/2024,Lehigh,Columbia,75,76
11/12/2024,Gwynedd Mercy,Delaware St.,54,70
11/12/2024,Mount Olive,East Carolina,73,110
11/12/2024,Tarleton St.,Florida St.,52,72
11/12/2024,Binghamton,Fordham,63,78
11/12/2024,North Carolina A&T,George Washington,80,85
11/12/2024,North Florida,Georgia,77,90
11/12/2024,Texas Southern,Georgia Tech,62,81
11/12/2024,North Carolina Central,High Point,60,76
11/12/2024,Ohio,Illinois St.,75,85
11/12/2024,Prairie View A&M,Incarnate Word,81,84
11/12/2024,SIUE,Indiana St.,77,72
11/12/2024,Delaware,Iona,64,58
11/12/2024,South Dakota,Iowa,77,96
11/12/2024,Goshen,IU Indy,55,97
11/12/2024,Mary Baldwin,James Madison,52,100
11/12/2024,Cornell,La Salle,77,93
11/12/2024,Penn,Lafayette,63,65
11/12/2024,Carolina,Liberty,45,81
11/12/2024,Belmont,Lipscomb,80,79
11/12/2024,Mercy,Manhattan,71,88
11/12/2024,Maryland Eastern Shore,Miami OH,70,88
11/12/2024,South Alabama,Mississippi,54,64
11/12/2024,Southeastern Louisiana,Mississippi St.,59,80
11/12/2024,UDC,Morgan St.,64,90
11/12/2024,Rider,Navy,90,79
11/12/2024,Fairfield,New Hampshire,62,56
11/12/2024,Texas A&M Corpus Chris,New Mexico,81,100
11/12/2024,Loyola MD,NJIT,68,50
11/12/2024,Colorado Christian,Northern Colorado,56,113
11/12/2024,Monmouth,Northern Illinois,66,79
11/12/2024,Illinois Chicago,Northwestern,74,83
11/12/2024,Portland,Oregon,70,80
11/12/2024,Western Oregon,Oregon St.,58,94
11/12/2024,Saint Francis,Penn St.,62,92
11/12/2024,Hampton,Providence,51,60
11/12/2024,Bethune Cookman,Purdue Fort Wayne,69,91
11/12/2024,Old Dominion,Radford,75,87
11/12/2024,Franklin Pierce,Rhode Island,73,105
11/12/2024,Louisiana Monroe,Rice,50,66
11/12/2024,Villanova,Saint Joseph's,76,83
11/12/2024,Akron,Saint Mary's,68,87
11/12/2024,Rhodes,Samford,52,108
11/12/2024,Portland St.,San Diego,85,76
11/12/2024,Occidental,San Diego St.,49,100
11/12/2024,American,Siena,66,74
11/12/2024,Towson,South Carolina,54,80
11/12/2024,Arkansas Pine Bluff,South Florida,69,85
11/12/2024,Loyola LA,Southern Miss,65,104
11/12/2024,Bethesda,Southern Utah,54,107
11/12/2024,Northern Arizona,Stanford,64,90
11/12/2024,LeTourneau,Stephen F. Austin,68,87
11/12/2024,Colgate,Syracuse,72,74
11/12/2024,Texas St.,TCU,71,76
11/12/2024,Drexel,Temple,61,69
11/12/2024,West Georgia,Tennessee Tech,73,76
11/12/2024,Chicago St.,Texas,58,105
11/12/2024,Menlo,UC Davis,70,80
11/12/2024,Sacramento St.,UC San Diego,54,64
11/12/2024,Florida Atlantic,UCF,94,100
11/12/2024,Queens,Utah,65,96
11/12/2024,Texas Permian Basin,UTEP,58,78
11/12/2024,Cleveland St.,Valparaiso,75,67
11/12/2024,Christendom,VMI,56,102
11/12/2024,Campbellsville,Western Kentucky,76,104
11/12/2024,Norfolk St.,William & Mary,73,84
11/12/2024,Jackson St.,Xavier,57,94
11/13/2024,Fisk,Alabama A&M,69,103
11/13/2024,Troy,Arkansas,49,65
11/13/2024,Kent St.,Auburn,56,79
11/13/2024,Southern Indiana,Bellarmine,71,69
11/13/2024,Mount St. Mary's,Bucknell,93,89
11/13/2024,Queens,BYU,55,99
11/13/2024,Newberry,Campbell,40,83
11/13/2024,Randall,Central Arkansas,49,108
11/13/2024,Richmond,Charlotte,48,65
11/13/2024,Cal St. Fullerton,Colorado,53,83
11/13/2024,Le Moyne,Connecticut,49,90
11/13/2024,Houston Christian,Creighton,43,78
11/13/2024,Nobel,CSUN,50,98
11/13/2024,Albany,Dartmouth,87,73
11/13/2024,Ball St.,Dayton,69,77
11/13/2024,Tusculum,East Tennessee St.,54,82
11/13/2024,Southern,East Texas A&M,68,70
11/13/2024,St. Bonaventure,Florida Gulf Coast,74,65
11/13/2024,Central Michigan,George Mason,70,69
11/13/2024,Louisiana,Houston,45,91
